customer_id,first_name,last_name,email,phone,birth_date,account_open_date,account_type,status,balance_amount,deposit_amount,withdrawal_amount,credit_score,transaction_count,region,country_code,state_code,zip_code,referral_source,last_login_date,audit_required_fields_missing,audit_has_missing_required,audit_missing_required_count,audit_source_dataset,audit_load_timestamp,audit_row_id
A000110,Emily,Flores,emily.flores56@gmail.com,(276) 969-9055,1979-09-08,2009-12-27,CD,Inactive,64161.57,7846.37,4496.24,810,60,Northeast,US,CT,62879,,2023-01-01,,NO,0,dataset_A,2026-05-15 16:41:45,110
A000111,Michelle,Martin,michelle.martin912@icloud.com,(428) 665-6439,2005-08-08,2016-04-18,Checking,Inactive,,32729.8,31565.72,834,54,Southeast,US,NY,28408,Social Media,2025-04-18,balance_amount,YES,1,dataset_A,2026-05-15 16:41:45,111
A000112,Richard,Gonzalez,richard.gonzalez124@hotmail.com,(247) 848-3018,1990-06-02,2022-08-13,Checking,Pending,21166.75,41227.71,17843.78,820,466,West,US,ID,26827,Online,2024-10-21,,NO,0,dataset_A,2026-05-15 16:41:45,112
A000113,Anthony,Hill,anthony.hill938@yahoo.com,(622) 816-9393,1999-02-23,2024-10-30,Savings,Pending,26996.39,48179.68,44382.72,482,355,Northeast,US,WI,56168,Phone,2025-05-04,,NO,0,dataset_A,2026-05-15 16:41:45,113
A000114,Paul,Jackson,paul.jackson899@hotmail.com,(404) 473-3636,1972-06-24,2013-03-28,Checking,Closed,80734.63,26136.5,22687.41,529,287,West,US,VT,47701,Agent,2025-02-20,,NO,0,dataset_A,2026-05-15 16:41:45,114
A000115,Christopher,Scott,christopher.scott56@gmail.com,(430) 848-7025,1999-01-15,2008-09-05,Checking,Inactive,74238.83,10154.36,1211.96,585,66,Midwest,US,AL,53327,Mail,2023-11-14,,NO,0,dataset_A,2026-05-15 16:41:45,115
A000116,Christopher,Hill,christopher.hill53@icloud.com,(924) 525-9608,1966-07-01,2022-08-29,IRA,Suspended,84235.57,15057.74,3212.63,669,486,West,US,NM,83575,Social Media,2023-01-19,,NO,0,dataset_A,2026-05-15 16:41:45,116
A000117,Mark,Thomas,mark.thomas927@icloud.com,(316) 595-5203,1975-05-17,2016-10-26,CD,Suspended,91820.03,12191.36,2346.99,398,489,West,US,AL,92173,Online,2024-03-12,,NO,0,dataset_A,2026-05-15 16:41:45,117
A000118,Michael,Wilson,michael.wilson551@hotmail.com,,1972-08-07,2010-03-18,CD,Suspended,64479.4,,25130.56,364,299,Northeast,US,MN,75907,Online,2024-09-09,,NO,0,dataset_A,2026-05-15 16:41:45,118
A000119,Mark,Harris,mark.harris405@gmail.com,(758) 502-3360,1983-06-23,2024-11-24,Checking,Pending,47135.76,26673.39,25259.15,652,463,West,US,GA,31096,Branch,2024-06-01,,NO,0,dataset_A,2026-05-15 16:41:45,119
A000120,Andrew,Brown,andrew.brown872@icloud.com,(943) 794-8982,1982-01-15,2010-07-09,Checking,Inactive,45857.15,27483.23,16939.08,456,186,Southwest,US,HI,10633,Referral,2024-03-29,,NO,0,dataset_A,2026-05-15 16:41:45,120
A000121,Sandra,Moore,sandra.moore861@outlook.com,(512) 698-2783,2004-06-03,2006-04-12,Checking,Active,12997.74,36648.64,23148.25,714,108,West,US,KY,81233,Phone,2023-11-01,,NO,0,dataset_A,2026-05-15 16:41:45,121
A000122,Donna,,donna.jackson138@hotmail.com,(828) 900-3717,1962-08-05,2006-07-23,Money Market,Active,49862.88,4527.7,284.62,343,265,Midwest,US,MO,71561,Mail,2023-03-23,last_name,YES,1,dataset_A,2026-05-15 16:41:45,122
A000123,Kimberly,Moore,kimberly.moore855@outlook.com,(279) 729-5121,1969-12-30,2015-06-24,IRA,Active,57652.46,28508.01,4721.09,587,95,West,US,VA,25509,Agent,2024-11-07,,NO,0,dataset_A,2026-05-15 16:41:45,123
A000124,Donald,Walker,donald.walker216@icloud.com,,1963-03-06,2008-01-28,IRA,Pending,15705.25,41668.25,30333.42,387,310,Southwest,US,HI,38752,Social Media,2023-10-20,,NO,0,dataset_A,2026-05-15 16:41:45,124
A000125,Susan,Flores,susan.flores676@icloud.com,(435) 587-7315,1951-06-27,2022-08-16,Savings,Pending,26084.33,36209.34,,815,47,Southeast,US,RI,80685,,2025-12-05,,NO,0,dataset_A,2026-05-15 16:41:45,125
A000126,John,King,john.king440@yahoo.com,(979) 913-2600,1972-11-01,2003-10-05,IRA,Suspended,93811.37,,13933.06,307,105,Midwest,US,NE,57483,Online,2024-06-03,,NO,0,dataset_A,2026-05-15 16:41:45,126
A000127,Sandra,Torres,sandra.torres375@icloud.com,(694) 383-7065,1993-05-26,2015-06-12,Savings,Active,27193.83,34030.29,23797.77,519,402,West,US,SC,99727,,2023-01-11,,NO,0,dataset_A,2026-05-15 16:41:45,127
A000128,Donald,Hill,donald.hill446@gmail.com,(610) 828-9536,2003-08-08,2007-11-11,Checking,Inactive,5940.09,11088.51,5745.55,822,118,Northeast,US,MS,41359,,2023-06-27,,NO,0,dataset_A,2026-05-15 16:41:45,128
A000129,Daniel,Sanchez,daniel.sanchez416@icloud.com,(943) 772-6703,1974-10-22,2008-09-22,IRA,Active,19631.19,768.33,81.8,601,59,Midwest,US,OH,85352,Referral,2025-02-11,,NO,0,dataset_A,2026-05-15 16:41:45,129
A000130,Sarah,Perez,sarah.perez985@hotmail.com,(591) 848-4610,1970-08-18,2015-11-03,Money Market,Inactive,68000.26,44826.19,33565.32,482,181,West,US,LA,33957,Agent,2024-01-25,,NO,0,dataset_A,2026-05-15 16:41:45,130
A000131,Sarah,Thomas,sarah.thomas894@outlook.com,(309) 322-2285,,2001-11-23,Money Market,Suspended,20281.25,10138.33,5824.67,487,468,Southwest,US,IA,85584,,,,NO,0,dataset_A,2026-05-15 16:41:45,131
A000132,Margaret,,margaret.lopez469@gmail.com,(303) 533-6924,1973-04-19,2010-08-21,IRA,Closed,69673.58,23003.53,4842.99,681,205,Southeast,US,OR,27188,Phone,2023-07-24,last_name,YES,1,dataset_A,2026-05-15 16:41:45,132
A000133,Sarah,Scott,,(711) 337-9470,1978-04-29,2002-02-20,Savings,Active,19204.35,40001.87,33560.44,642,184,Midwest,US,MN,12599,Mail,2024-02-12,email,YES,1,dataset_A,2026-05-15 16:41:45,133
A000134,Paul,Lopez,paul.lopez800@outlook.com,(590) 828-5694,1962-12-30,2015-02-18,IRA,Suspended,35188.46,33659.64,5452.84,624,363,Southwest,US,LA,68313,Social Media,2025-01-13,,NO,0,dataset_A,2026-05-15 16:41:45,134
A000135,Mark,Clark,mark.clark172@yahoo.com,(967) 281-4450,1959-03-30,2021-03-23,CD,Pending,85348.29,6252.0,1640.85,699,126,Southwest,US,SD,26569,Branch,,,NO,0,dataset_A,2026-05-15 16:41:45,135
A000136,Christopher,Walker,christopher.walker479@icloud.com,(805) 811-8480,2000-08-06,2023-12-11,CD,Pending,93453.19,27427.26,8443.98,459,0,Southeast,US,MN,47586,Mail,2025-10-04,,NO,0,dataset_A,2026-05-15 16:41:45,136
A000137,Sandra,Jackson,sandra.jackson612@yahoo.com,(455) 367-7385,1969-10-16,2010-09-29,IRA,Closed,79575.12,27410.61,22169.94,370,148,Southwest,US,SC,69345,Referral,2025-10-04,,NO,0,dataset_A,2026-05-15 16:41:45,137
A000138,Barbara,Brown,barbara.brown993@icloud.com,(208) 438-2477,1994-04-13,2013-12-22,CD,Active,1724.15,48616.63,46265.73,701,240,Midwest,US,MO,11653,Online,2024-05-24,,NO,0,dataset_A,2026-05-15 16:41:45,138
A000139,Mark,Thomas,mark.thomas756@gmail.com,(598) 897-6113,1964-03-25,2024-08-26,CD,Closed,19517.58,36766.14,31753.36,415,222,Southeast,US,LA,86637,Online,2024-05-12,,NO,0,dataset_A,2026-05-15 16:41:45,139
A000140,Donna,Walker,donna.walker705@icloud.com,,1998-02-13,2010-06-09,Money Market,Suspended,15076.69,,13803.72,340,224,West,US,VT,74237,Branch,2024-12-13,,NO,0,dataset_A,2026-05-15 16:41:45,140
A000141,Karen,Hill,karen.hill937@icloud.com,(664) 200-9289,1966-08-24,2016-05-01,Checking,Pending,15614.51,26556.87,18144.3,457,165,Midwest,US,DE,22616,Phone,2023-03-31,,NO,0,dataset_A,2026-05-15 16:41:45,141
A000142,John,Gonzalez,john.gonzalez110@hotmail.com,,2004-05-12,2009-05-12,Checking,Suspended,18757.47,1590.86,887.73,725,406,West,US,LA,79339,Online,2024-09-14,,NO,0,dataset_A,2026-05-15 16:41:45,142
A000143,Kimberly,Miller,kimberly.miller104@yahoo.com,(383) 771-7802,2001-09-22,2019-02-27,Savings,Pending,52931.94,9473.02,1498.41,753,462,Midwest,US,MS,64046,Social Media,2024-10-24,,NO,0,dataset_A,2026-05-15 16:41:45,143
A000144,Paul,Wilson,paul.wilson385@icloud.com,(943) 235-5660,1996-06-09,2013-07-16,Savings,Inactive,92577.77,,11676.82,458,235,Southeast,US,KY,58114,Phone,2024-06-08,,NO,0,dataset_A,2026-05-15 16:41:45,144
A000145,Margaret,Torres,margaret.torres940@yahoo.com,(906) 919-2562,1976-12-13,2017-02-11,Money Market,Closed,73293.73,36179.03,33655.4,532,434,Northeast,US,SD,92862,,2023-03-26,,NO,0,dataset_A,2026-05-15 16:41:45,145
A000146,Barbara,Lee,barbara.lee515@yahoo.com,(789) 716-2475,1975-12-31,2015-01-29,Checking,Pending,14896.35,33681.76,16902.29,433,246,Southwest,US,MT,95491,Phone,2025-12-09,,NO,0,dataset_A,2026-05-15 16:41:45,146
A000147,Karen,Ramirez,karen.ramirez332@icloud.com,(808) 871-1396,1965-03-09,2019-11-02,Checking,Inactive,8504.26,33587.38,25450.29,415,124,Southeast,US,ME,11800,Referral,2023-08-16,,NO,0,dataset_A,2026-05-15 16:41:45,147
A000148,Mary,Perez,mary.perez215@icloud.com,(344) 911-1301,1997-04-06,2002-09-11,IRA,Closed,20793.47,27321.21,227.7,577,467,Northeast,US,AK,48337,Social Media,2025-03-02,,NO,0,dataset_A,2026-05-15 16:41:45,148
A000149,Steven,Miller,steven.miller926@outlook.com,,1977-05-10,2007-01-16,Money Market,Closed,48208.55,29855.32,29205.8,363,449,Northeast,US,OK,46725,Branch,2025-03-15,,NO,0,dataset_A,2026-05-15 16:41:45,149
A000150,Matthew,King,matthew.king984@icloud.com,(519) 819-6395,1961-10-27,2024-04-13,Savings,Closed,87206.5,34326.17,31221.8,448,289,Midwest,US,CA,83051,Phone,2023-08-31,,NO,0,dataset_A,2026-05-15 16:41:45,150
A000151,Barbara,Johnson,barbara.johnson784@outlook.com,(852) 956-5485,1966-11-11,2001-03-05,IRA,Pending,87953.26,20702.01,,788,433,Midwest,US,ID,60785,Mail,2023-12-02,,NO,0,dataset_A,2026-05-15 16:41:45,151
A000152,Anthony,Smith,anthony.smith948@outlook.com,(381) 649-9027,1991-01-18,2001-11-16,CD,Closed,94994.9,11127.71,6364.32,339,231,Northeast,US,KS,77987,Phone,2023-03-22,,NO,0,dataset_A,2026-05-15 16:41:45,152
A000153,Patricia,Gonzalez,patricia.gonzalez299@hotmail.com,(827) 255-9470,1991-08-04,2022-06-16,IRA,Pending,39503.01,15227.71,6865.96,506,46,Southeast,US,VA,26193,Online,2025-07-09,,NO,0,dataset_A,2026-05-15 16:41:45,153
A000154,Kimberly,Harris,kimberly.harris745@icloud.com,(543) 779-3459,1962-12-22,2002-04-20,CD,Closed,61013.29,7994.98,1051.91,,437,Northeast,US,RI,74679,Branch,2025-09-01,,NO,0,dataset_A,2026-05-15 16:41:45,154
A000155,Jennifer,Hill,jennifer.hill615@gmail.com,,1953-04-18,2013-05-21,Checking,Active,24093.67,27367.08,18393.15,481,383,Northeast,US,CO,49229,Referral,2025-02-15,,NO,0,dataset_A,2026-05-15 16:41:45,155
A000156,Emily,Jones,emily.jones300@hotmail.com,(912) 414-1953,1997-06-15,2012-11-18,Money Market,Closed,13021.85,34730.97,12289.67,808,323,Southeast,US,SC,40503,Agent,2024-02-01,,NO,0,dataset_A,2026-05-15 16:41:45,156
A000157,Ashley,Davis,ashley.davis756@yahoo.com,(852) 417-1185,1975-04-08,2013-10-21,Money Market,Active,79856.22,49949.35,19782.41,329,99,Midwest,US,UT,72797,Mail,2023-10-06,,NO,0,dataset_A,2026-05-15 16:41:45,157
A000158,Ashley,Wright,ashley.wright918@outlook.com,(778) 942-6169,1951-09-06,2014-11-17,Savings,Closed,45978.24,40708.33,15275.43,469,199,Northeast,US,WI,50407,Agent,2023-03-06,,NO,0,dataset_A,2026-05-15 16:41:45,158
A000159,Dorothy,Thomas,dorothy.thomas381@hotmail.com,(238) 996-4311,,2022-06-06,CD,Pending,82860.48,15131.44,11643.36,828,67,Northeast,US,NJ,60801,Agent,2023-08-26,,NO,0,dataset_A,2026-05-15 16:41:45,159
A000160,John,Hill,john.hill893@gmail.com,(223) 791-6114,1968-10-29,2012-11-08,CD,Active,32995.62,44459.29,5088.83,826,277,Midwest,US,LA,28554,Agent,2024-05-16,,NO,0,dataset_A,2026-05-15 16:41:45,160
A000161,Michelle,Perez,michelle.perez554@hotmail.com,(288) 636-7421,2003-06-25,2019-12-31,Money Market,Inactive,4597.98,1449.63,773.36,776,47,Southwest,US,CT,69714,Referral,2025-08-11,,NO,0,dataset_A,2026-05-15 16:41:45,161
A000162,Joseph,Martinez,joseph.martinez882@icloud.com,,1960-02-17,2007-08-30,IRA,Pending,25434.3,18172.47,14856.96,633,36,West,US,NJ,62535,Phone,2024-05-14,,NO,0,dataset_A,2026-05-15 16:41:45,162
A000163,Donald,Harris,donald.harris68@outlook.com,(550) 757-4869,1956-12-27,2021-10-29,CD,Closed,20427.93,34702.99,6113.76,371,350,Southwest,US,MA,74788,Agent,2023-07-05,,NO,0,dataset_A,2026-05-15 16:41:45,163
A000164,Donna,Smith,donna.smith776@yahoo.com,(410) 897-6187,1977-04-28,2015-06-11,IRA,Pending,65918.58,22648.72,6662.91,,420,Northeast,US,ME,14087,Branch,2025-03-18,,NO,0,dataset_A,2026-05-15 16:41:45,164
A000165,Matthew,Sanchez,matthew.sanchez391@hotmail.com,(568) 627-3527,,2006-06-17,CD,Inactive,54284.44,33124.38,13774.95,735,232,West,US,NH,60425,Referral,,,NO,0,dataset_A,2026-05-15 16:41:45,165
A000166,Sarah,Allen,sarah.allen276@hotmail.com,(577) 315-8889,1957-03-08,2023-08-12,Checking,Pending,92619.73,28817.62,13614.93,379,276,Midwest,US,SC,16917,Referral,2023-01-23,,NO,0,dataset_A,2026-05-15 16:41:45,166
A000167,Donald,Torres,,,2001-11-13,2013-02-01,Money Market,Suspended,41812.12,48029.07,40894.12,435,140,Northeast,US,WV,24621,Phone,2023-11-06,email,YES,1,dataset_A,2026-05-15 16:41:45,167
A000168,Susan,Taylor,susan.taylor802@yahoo.com,(348) 809-3525,1987-01-18,2019-09-29,Savings,Pending,48234.31,39968.6,25670.28,,204,Southwest,US,WV,79798,Branch,2025-03-09,,NO,0,dataset_A,2026-05-15 16:41:45,168
A000169,Kimberly,Ramirez,kimberly.ramirez13@outlook.com,(242) 299-9704,1988-09-26,2012-03-24,Checking,Closed,92685.86,22441.03,17350.31,499,346,Southeast,US,MA,81776,Online,2023-05-20,,NO,0,dataset_A,2026-05-15 16:41:45,169
A000170,Kimberly,Miller,kimberly.miller702@hotmail.com,(258) 808-4552,1960-12-04,2003-11-16,IRA,Inactive,34827.4,36262.53,9186.59,377,472,Southwest,US,VT,97500,Social Media,2024-06-11,,NO,0,dataset_A,2026-05-15 16:41:45,170
A000171,Karen,Brown,karen.brown392@hotmail.com,(703) 405-7432,1994-02-22,2019-05-06,Checking,Suspended,32931.8,3002.93,218.97,556,9,Southeast,US,TN,93930,Online,2025-03-10,,NO,0,dataset_A,2026-05-15 16:41:45,171
A000172,Nancy,Sanchez,nancy.sanchez589@gmail.com,(999) 271-9849,1984-06-27,2021-08-16,Money Market,Closed,51295.99,46995.55,29714.0,392,436,Northeast,US,NJ,48005,Agent,2023-03-22,,NO,0,dataset_A,2026-05-15 16:41:45,172
A000173,Lisa,Harris,lisa.harris918@gmail.com,,1971-05-25,2024-03-31,IRA,Suspended,62877.01,,1006.91,343,108,West,US,NJ,98877,Social Media,2023-11-02,,NO,0,dataset_A,2026-05-15 16:41:45,173
A000174,Robert,Williams,robert.williams754@yahoo.com,(864) 333-1235,1954-06-26,2004-05-13,IRA,Active,48633.92,953.15,473.85,525,103,Southwest,US,MA,25833,Agent,2023-10-09,,NO,0,dataset_A,2026-05-15 16:41:45,174
A000175,Jessica,Williams,jessica.williams608@yahoo.com,(766) 368-8187,2002-03-19,,Checking,Active,,6037.27,3584.51,787,105,Midwest,US,ND,69037,Mail,2023-12-24,"account_open_date, balance_amount",YES,2,dataset_A,2026-05-15 16:41:45,175
A000176,Joshua,Lopez,joshua.lopez735@hotmail.com,(771) 441-4144,1997-07-26,2024-03-17,Savings,Closed,61011.01,4401.06,656.71,785,81,Northeast,US,AR,94523,Referral,2025-06-09,,NO,0,dataset_A,2026-05-15 16:41:45,176
A000177,Ashley,Williams,ashley.williams107@gmail.com,(440) 938-8287,1979-03-31,2014-08-11,Money Market,Inactive,92448.57,8794.38,7650.11,525,299,Southwest,US,GA,38333,Phone,2025-03-04,,NO,0,dataset_A,2026-05-15 16:41:45,177
A000178,Richard,Thompson,richard.thompson999@outlook.com,(676) 669-7852,1980-10-28,2007-01-12,Savings,Pending,19822.19,6360.59,550.03,800,110,Southwest,US,LA,11901,Agent,2024-05-20,,NO,0,dataset_A,2026-05-15 16:41:45,178
A000179,Donna,Anderson,,,1985-05-18,2004-05-24,Checking,Pending,94598.36,45687.74,18577.46,667,331,Northeast,US,NM,97691,Referral,2025-07-29,email,YES,1,dataset_A,2026-05-15 16:41:45,179
A000180,Mary,Robinson,mary.robinson475@yahoo.com,(848) 201-2158,1979-11-13,2019-02-07,IRA,Pending,87357.0,20268.02,13876.81,643,28,Midwest,US,AR,24544,Mail,2023-03-25,,NO,0,dataset_A,2026-05-15 16:41:45,180
A000181,Emily,Jones,emily.jones575@yahoo.com,(970) 794-4437,1970-03-24,2011-12-29,Money Market,Active,13409.78,16746.48,8142.59,425,272,West,US,ME,69241,Phone,2023-05-15,,NO,0,dataset_A,2026-05-15 16:41:45,181
A000182,Ashley,Garcia,ashley.garcia83@hotmail.com,(913) 351-9131,1968-04-29,2001-01-06,IRA,Inactive,89743.56,14418.63,,,427,Midwest,US,NE,85851,Referral,2024-10-30,,NO,0,dataset_A,2026-05-15 16:41:45,182
A000183,Kimberly,Scott,kimberly.scott456@hotmail.com,(695) 580-5720,1954-03-31,2020-06-13,Savings,Pending,30060.27,6597.71,5537.67,457,59,Midwest,US,OR,26577,Mail,2024-01-13,,NO,0,dataset_A,2026-05-15 16:41:45,183
A000184,John,Lee,john.lee353@yahoo.com,(614) 711-3381,,2022-10-05,Money Market,Suspended,36977.95,26993.33,20357.33,450,373,Southwest,US,MI,24721,Agent,2023-03-24,,NO,0,dataset_A,2026-05-15 16:41:45,184
A000185,Linda,Martin,linda.martin26@hotmail.com,(399) 797-9625,,2019-12-25,Checking,Pending,61560.96,11018.24,6645.89,357,184,Southwest,US,MS,60608,,2024-12-20,,NO,0,dataset_A,2026-05-15 16:41:45,185
A000186,Emily,Garcia,emily.garcia221@hotmail.com,(634) 946-7786,2002-09-05,2009-04-27,IRA,Closed,74023.53,20780.49,15712.42,719,139,West,US,NJ,84437,Social Media,2024-02-13,,NO,0,dataset_A,2026-05-15 16:41:45,186
A000187,Charles,Scott,charles.scott503@gmail.com,(429) 227-1040,1976-12-05,2021-03-13,Money Market,Suspended,82191.32,15099.64,,804,34,Midwest,US,PA,72978,Phone,2024-06-12,,NO,0,dataset_A,2026-05-15 16:41:45,187
A000188,Linda,White,linda.white525@icloud.com,(909) 338-6855,1974-06-18,2015-12-20,IRA,Active,1263.28,12976.86,2377.98,471,446,Midwest,US,LA,99842,Agent,2023-07-16,,NO,0,dataset_A,2026-05-15 16:41:45,188
A000189,Barbara,Smith,barbara.smith141@icloud.com,(423) 358-9247,1966-11-27,2023-07-31,Checking,Suspended,27782.48,38940.39,31886.13,791,353,Southwest,US,RI,78566,Social Media,2023-12-19,,NO,0,dataset_A,2026-05-15 16:41:45,189
A000190,Linda,Anderson,linda.anderson132@yahoo.com,,1988-09-09,2001-06-21,Checking,Suspended,68648.74,15371.42,1018.32,398,471,West,US,IL,34219,Agent,2023-07-05,,NO,0,dataset_A,2026-05-15 16:41:45,190
A000191,Karen,Nguyen,karen.nguyen357@outlook.com,(301) 792-1229,1967-03-09,2024-02-04,Checking,Inactive,15636.01,25031.72,11882.95,489,490,Midwest,US,MO,65586,Branch,2025-04-14,,NO,0,dataset_A,2026-05-15 16:41:45,191
A000192,Christopher,Davis,christopher.davis478@gmail.com,(284) 535-9088,1975-06-12,2013-12-29,CD,Inactive,51732.62,24790.8,21205.2,371,410,Midwest,US,ID,11675,Agent,2023-08-04,,NO,0,dataset_A,2026-05-15 16:41:45,192
A000193,Jennifer,Davis,jennifer.davis147@hotmail.com,(266) 572-4261,2003-05-18,2019-01-19,IRA,Pending,39762.74,29527.86,19010.96,787,486,Southwest,US,NC,46554,Branch,2023-08-10,,NO,0,dataset_A,2026-05-15 16:41:45,193
A000194,Dorothy,Anderson,,(591) 819-6356,2005-10-19,2003-06-07,CD,Suspended,2487.21,36889.92,18085.3,651,276,Northeast,US,NV,25615,Mail,2025-02-09,email,YES,1,dataset_A,2026-05-15 16:41:45,194
A000195,John,Lopez,john.lopez571@outlook.com,(982) 312-9037,1998-05-23,2007-01-04,Money Market,Suspended,88412.37,8207.21,5552.08,591,14,Southeast,US,MS,55727,Social Media,2023-02-25,,NO,0,dataset_A,2026-05-15 16:41:45,195
A000196,Michael,Ramirez,michael.ramirez354@outlook.com,(286) 904-2073,1960-04-08,2024-02-25,CD,Pending,40898.93,2822.46,57.58,322,193,Midwest,US,OR,22809,Social Media,2024-02-26,,NO,0,dataset_A,2026-05-15 16:41:45,196
A000197,Nancy,Hernandez,nancy.hernandez630@outlook.com,(748) 419-5708,1976-09-03,2010-02-17,Checking,Pending,36015.1,21799.56,1466.45,786,177,Midwest,US,NC,49309,Mail,2024-10-03,,NO,0,dataset_A,2026-05-15 16:41:45,197
A000198,Thomas,Flores,thomas.flores528@hotmail.com,(391) 790-9178,1991-12-04,2023-11-24,CD,Pending,66991.8,27378.12,5493.37,546,350,Southwest,US,NE,51766,Social Media,2023-05-12,,NO,0,dataset_A,2026-05-15 16:41:45,198
A000199,Anthony,Moore,anthony.moore844@outlook.com,(396) 228-5023,1977-11-10,2019-07-25,Checking,Inactive,64427.29,12822.33,3313.25,480,21,Southwest,US,AK,17251,Social Media,2024-10-04,,NO,0,dataset_A,2026-05-15 16:41:45,199
A000200,Robert,Clark,robert.clark919@outlook.com,(441) 314-9196,1996-10-29,2023-07-24,Checking,Inactive,67003.04,44285.97,13879.68,699,380,Southwest,US,IN,28910,Online,2024-07-16,,NO,0,dataset_A,2026-05-15 16:41:45,200
A000201,Donna,Brown,donna.brown503@icloud.com,(484) 348-6947,,2001-07-24,Checking,Inactive,37157.85,47435.54,30308.89,424,121,Southwest,US,AL,61508,Referral,2024-04-27,,NO,0,dataset_A,2026-05-15 16:41:45,201
A000202,David,Lewis,david.lewis647@outlook.com,(998) 703-8718,1979-11-07,2004-07-02,IRA,Active,87886.46,38337.05,31184.43,764,390,Southeast,US,SD,68117,Social Media,2023-01-07,,NO,0,dataset_A,2026-05-15 16:41:45,202
A000203,Lisa,Lee,lisa.lee590@gmail.com,(333) 808-7722,1978-08-28,2005-12-27,IRA,Closed,10638.23,12480.18,5172.99,686,452,Northeast,US,AK,83207,Agent,2024-04-13,,NO,0,dataset_A,2026-05-15 16:41:45,203
A000204,Richard,Taylor,richard.taylor719@yahoo.com,,1989-01-15,2022-03-02,Savings,Inactive,4503.19,30900.2,8225.72,691,438,Southeast,US,ME,98760,Branch,,,NO,0,dataset_A,2026-05-15 16:41:45,204
A000205,Sarah,,sarah.flores462@yahoo.com,(909) 607-4476,1987-12-23,2003-04-11,Checking,Closed,36648.59,34213.35,12121.85,,317,Southwest,US,TX,58614,Branch,2023-03-26,last_name,YES,1,dataset_A,2026-05-15 16:41:45,205
A000206,David,Allen,david.allen505@outlook.com,(319) 520-1723,1994-10-15,2019-04-17,Money Market,Pending,87728.62,6595.98,3409.94,468,251,Southeast,US,OK,96169,Agent,2023-04-19,,NO,0,dataset_A,2026-05-15 16:41:45,206
A000207,Joseph,Lopez,joseph.lopez37@hotmail.com,(241) 652-6841,2000-04-26,2005-01-17,Checking,Closed,25652.51,35298.14,6376.78,820,288,West,US,IN,86486,Online,2024-01-05,,NO,0,dataset_A,2026-05-15 16:41:45,207
A000208,Sarah,Young,sarah.young694@gmail.com,(804) 308-6300,1957-04-10,2021-07-10,Money Market,Pending,88680.45,1298.11,56.92,763,374,West,US,FL,37704,,2024-10-23,,NO,0,dataset_A,2026-05-15 16:41:45,208
A000209,Emily,Hill,emily.hill391@gmail.com,(413) 366-7365,1975-07-25,2006-11-30,CD,Closed,39585.28,8900.54,3195.69,676,250,Southwest,US,NM,45190,Phone,2023-07-04,,NO,0,dataset_A,2026-05-15 16:41:45,209
A000210,Michelle,Lopez,michelle.lopez445@hotmail.com,(930) 358-9115,1997-01-26,2019-08-14,CD,Closed,8841.22,25667.07,23174.89,835,291,Northeast,US,AZ,77294,Online,2025-04-25,,NO,0,dataset_A,2026-05-15 16:41:45,210
A000211,,Taylor,andrew.taylor364@outlook.com,(602) 246-2364,1976-09-14,2020-05-29,Money Market,Closed,58349.57,38432.34,7194.22,565,54,Northeast,US,AL,61764,,2025-07-31,first_name,YES,1,dataset_A,2026-05-15 16:41:45,211
A000212,Joshua,Young,joshua.young311@icloud.com,(509) 289-3049,1967-02-13,2008-06-10,Savings,Inactive,81219.81,30837.24,24361.78,608,75,Northeast,US,DE,31771,Branch,2025-06-30,,NO,0,dataset_A,2026-05-15 16:41:45,212
A000213,Mark,Nguyen,mark.nguyen249@yahoo.com,(930) 642-7810,2001-11-30,2013-01-16,CD,Pending,29130.56,41472.54,28146.08,799,31,Southwest,US,OR,51399,,2025-08-27,,NO,0,dataset_A,2026-05-15 16:41:45,213
